Body1,Body2,Body1_Mass,Body2_Mass,Distance,Body1_KineticEnergy,Body2_KineticEnergy,PotentialEnergy,TotalOrbitalEnergy,SimTime
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.101560e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.694000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.113632e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.695000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.125770e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.696000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.137973e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.697000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.150242e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.698000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.162577e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.699000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.174978e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.700000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.187444e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.701000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.199977e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.702000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.212575e+20,9.185007e+27,-7.619234e+28,-6.700734e+28,9.703000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.225239e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.704000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.237968e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.705000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.250764e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.706000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.263625e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.707000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.276552e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.708000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.289545e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.709000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.302604e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.710000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.315728e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.711000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.328918e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.712000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.342174e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.713000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.355496e+20,9.185008e+27,-7.619234e+28,-6.700734e+28,9.714000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.368883e+20,9.185008e+27,-7.619235e+28,-6.700734e+28,9.715000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.382337e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.716000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.395856e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.717000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.409441e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.718000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.423091e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.719000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.436808e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.720000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.450590e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.721000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.464438e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.722000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.478352e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.723000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.492331e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.724000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.506377e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.725000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.520488e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.726000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.534665e+20,9.185009e+27,-7.619235e+28,-6.700734e+28,9.727000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.548908e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.728000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.844000e+08,1.563216e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.729000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.577591e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.730000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.592031e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.731000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.606537e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.732000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.621108e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.733000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.635746e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.734000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.650449e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.735000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.665218e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.736000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.680053e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.737000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.694954e+20,9.185010e+27,-7.619235e+28,-6.700734e+28,9.738000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.709920e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.739000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.724952e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.740000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.740050e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.741000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.755214e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.742000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.770444e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.743000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.785739e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.744000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.801100e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.745000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.816527e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.746000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.832020e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.747000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.847578e+20,9.185011e+27,-7.619235e+28,-6.700734e+28,9.748000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.863202e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.749000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.878892e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.750000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.894648e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.751000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.910470e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.752000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.926357e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.753000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.942311e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.754000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.958330e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.755000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.974414e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.756000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,1.990565e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.757000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.006781e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.758000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.023063e+20,9.185012e+27,-7.619235e+28,-6.700734e+28,9.759000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.039411e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.760000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.055825e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.761000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.072304e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.762000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.088850e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.763000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.105461e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.764000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.122138e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.765000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.138880e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.766000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.155689e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.767000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.172563e+20,9.185013e+27,-7.619235e+28,-6.700734e+28,9.768000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.189503e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.769000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.206509e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.770000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.223580e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.771000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.240718e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.772000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.257921e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.773000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.275190e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.774000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.292525e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.775000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.309925e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.776000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.327391e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.777000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.344923e+20,9.185014e+27,-7.619235e+28,-6.700734e+28,9.778000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.362521e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.779000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.380185e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.780000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.397914e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.781000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.415710e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.782000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.433571e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.783000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.451497e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.784000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.469490e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.785000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.487548e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.786000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.505673e+20,9.185015e+27,-7.619235e+28,-6.700734e+28,9.787000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.523862e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.788000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.542118e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.789000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.560440e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.790000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.578827e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.791000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.597280e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.792000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.615799e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.793000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.634384e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.794000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.653034e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.795000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.671750e+20,9.185016e+27,-7.619235e+28,-6.700734e+28,9.796000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.690532e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.797000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.709380e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.798000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.728294e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.799000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.747273e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.800000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.766318e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.801000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.785429e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.802000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.804606e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.803000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.823849e+20,9.185017e+27,-7.619235e+28,-6.700734e+28,9.804000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.843157e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.805000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.862531e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.806000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.881971e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.807000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.901477e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.808000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.921048e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.809000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.940685e+20,9.185018e+27,-7.619235e+28,-6.700734e+28,9.810000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.960388e+20,9.185018e+27,-7.619236e+28,-6.700734e+28,9.811000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.980157e+20,9.185018e+27,-7.619236e+28,-6.700734e+28,9.812000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,2.999992e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.813000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.019892e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.814000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.039858e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.815000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.059890e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.816000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.079988e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.817000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.100152e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.818000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.120381e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.819000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.140676e+20,9.185019e+27,-7.619236e+28,-6.700734e+28,9.820000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.161037e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.821000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.181464e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.822000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.201956e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.823000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.222514e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.824000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.243138e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.825000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.263828e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.826000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.284584e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.827000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.305405e+20,9.185020e+27,-7.619236e+28,-6.700734e+28,9.828000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.326292e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.829000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.347245e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.830000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.368264e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.831000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.389349e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.832000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.410499e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.833000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.431715e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.834000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.452997e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.835000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.474345e+20,9.185021e+27,-7.619236e+28,-6.700734e+28,9.836000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.495758e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.837000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.517238e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.838000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.538783e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.839000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.560393e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.840000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.582070e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.841000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.603812e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.842000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.625621e+20,9.185022e+27,-7.619236e+28,-6.700734e+28,9.843000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.647495e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.844000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.669434e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.845000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.691440e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.846000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.713511e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.847000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.735648e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.848000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.757851e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.849000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.780120e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.850000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.802455e+20,9.185023e+27,-7.619236e+28,-6.700734e+28,9.851000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.824855e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.852000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.847321e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.853000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.869853e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.854000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.892450e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.855000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.915114e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.856000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.937843e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.857000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.960638e+20,9.185024e+27,-7.619236e+28,-6.700734e+28,9.858000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,3.983499e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.859000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.006425e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.860000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.029418e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.861000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.052476e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.862000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.075600e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.863000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.098790e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.864000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.122045e+20,9.185025e+27,-7.619236e+28,-6.700734e+28,9.865000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.145366e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.866000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.168754e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.867000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.192206e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.868000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.215725e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.869000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.239309e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.870000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.262960e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.871000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.286676e+20,9.185026e+27,-7.619236e+28,-6.700734e+28,9.872000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.310458e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.873000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.334305e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.874000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.358218e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.875000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.382198e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.876000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.406243e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.877000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.430353e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.878000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.454530e+20,9.185027e+27,-7.619236e+28,-6.700734e+28,9.879000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.478772e+20,9.185028e+27,-7.619236e+28,-6.700734e+28,9.880000e+03
Earth,Moon,5.972000e+24,7.348000e+22,3.843999e+08,4.503080e+20,9.185028e+27,-7.619236e+28,-6.700734e+28,9.881000e+03
